year,decade,month,month_name,state,species,activity,body_part,injury,provoked,gender,time_block,time_order,latitude,longitude
1920,1920s,3,Mar,Queensland,Tiger Shark,Swimming,Torso,Non-Fatal,Unprovoked,Male,Evening,6,-19.1389,146.7639
1920,1920s,7,Jul,Queensland,Tiger Shark,Snorkelling,Torso,Non-Fatal,Provoked,Male,,99,-21.0327,152.3165
1920,1920s,11,Nov,New South Wales,Wobbegong,Snorkelling,Arm/Hand,Non-Fatal,Provoked,Male,,99,-32.2159,152.5709
1920,1920s,11,Nov,Western Australia,Wobbegong,Standing in Water,Leg/Foot,Non-Fatal,Unprovoked,Male,Evening,6,-35.0245,117.3367
1920,1920s,11,Nov,Western Australia,Wobbegong,Standing in Water,Leg/Foot,Non-Fatal,Unprovoked,Male,,99,-31.9947,115.7505
1920,1920s,12,Dec,Queensland,,Fishing,Leg/Foot,Non-Fatal,Provoked,Male,,99,-14.5096,144.9675
1920,1920s,12,Dec,New South Wales,Bull Shark,Swimming,Leg/Foot,Non-Fatal,Unprovoked,Male,,99,-28.8024,153.2819
1921,1920s,10,Oct,Queensland,Tiger Shark,Snorkelling,Arm/Hand,Non-Fatal,Provoked,Male,,99,-18.2333,146.6501
1921,1920s,10,Oct,Queensland,Tiger Shark,Swimming,Leg/Foot,Fatal,Unprovoked,Male,,99,-16.9548,146.1539
1921,1920s,11,Nov,Queensland,Bull Shark,Swimming,Other,Fatal,Unprovoked,Male,,99,-27.4534,153.0531
1921,1920s,11,Nov,Queensland,Bull Shark,Swimming,Leg/Foot,Non-Fatal,Unprovoked,Male,,99,-27.4534,153.0531
1921,1920s,12,Dec,Queensland,Bull Shark,Swimming,Torso,Non-Fatal,Unprovoked,Male,,99,-23.3777,150.5155
1922,1920s,1,Jan,New South Wales,White Shark,Swimming,Leg/Foot,Non-Fatal,Unprovoked,Male,,99,-32.8811,151.8432
1922,1920s,1,Jan,Queensland,Bull Shark,Swimming,,Fatal,Unprovoked,Male,,99,-19.2607,146.8183
1922,1920s,2,Feb,New South Wales,White Shark,Swimming,Arm/Hand,Fatal,Unprovoked,Male,Late Afternoon,5,-33.9206,151.2581
1922,1920s,3,Mar,New South Wales,White Shark,Swimming,Torso,Fatal,Unprovoked,Male,Morning,3,-33.9206,151.2581
1922,1920s,12,Dec,Queensland,Tiger Shark,Swimming,Torso,Fatal,Unprovoked,Male,,99,-25.2809,152.8476
1923,1920s,1,Jan,Western Australia,Bull Shark,Swimming,Leg/Foot,Fatal,Unprovoked,Male,,99,-31.9964,115.7724
1923,1920s,1,Jan,New South Wales,White Shark,Swimming,,Uninjured,Provoked,Male,,99,-32.9468,151.7596
1923,1920s,3,Mar,Queensland,Bull Shark,Swimming,Leg/Foot,Non-Fatal,Unprovoked,Male,,99,-19.2607,146.8183
1923,1920s,5,May,Queensland,Tiger Shark,Snorkelling,Torso,Fatal,Provoked,Male,,99,-18.3646,146.8562
1923,1920s,5,May,Western Australia,Wobbegong,Fishing,Leg/Foot,Non-Fatal,Provoked,Male,,99,-28.8295,114.6276
1923,1920s,6,Jun,Queensland,Tiger Shark,Snorkelling,,Non-Fatal,Provoked,Male,,99,-18.4177,147.4524
1923,1920s,6,Jun,New South Wales,White Shark,Swimming,Other,Fatal,Unprovoked,Male,,99,-34.3652,150.9232
1923,1920s,10,Oct,Queensland,Tiger Shark,Snorkelling,Arm/Hand,Non-Fatal,Provoked,Male,,99,-10.5728,142.2481
1923,1920s,11,Nov,Western Australia,Tiger Shark,,Other,Fatal,Provoked,Male,,99,-20.002,119.3797
1923,1920s,11,Nov,Western Australia,Tiger Shark,,Other,Fatal,Provoked,Male,,99,-20.002,119.3797
1923,1920s,12,Dec,New South Wales,Bull Shark,Swimming,Leg/Foot,Non-Fatal,Unprovoked,Male,,99,-28.3176,153.4264
1924,1920s,1,Jan,New South Wales,Bull Shark,Swimming,Leg/Foot,Fatal,Unprovoked,Male,Late Afternoon,5,-33.8186,151.0305
1924,1920s,2,Feb,Western Australia,Wobbegong,Swimming,Leg/Foot,Non-Fatal,Unprovoked,Male,,99,-33.3152,115.6383
1924,1920s,2,Feb,New South Wales,White Shark,Swimming,Leg/Foot,Non-Fatal,Unprovoked,Female,Early Morning,2,-33.9033,151.2685
1924,1920s,4,Apr,New South Wales,White Shark,Swimming,,Fatal,Unprovoked,Male,,99,-34.6707,150.8636
1924,1920s,10,Oct,Victoria,White Shark,Swimming,Leg/Foot,Non-Fatal,Unprovoked,Male,,99,-37.8444,144.9368
1925,1920s,3,Mar,New South Wales,White Shark,Swimming,Leg/Foot,Non-Fatal,Unprovoked,Male,Late Afternoon,5,-33.9206,151.2581
1925,1920s,3,Mar,New South Wales,White Shark,Swimming,Torso,Fatal,Unprovoked,Male,Late Afternoon,5,-32.9316,151.7848
1925,1920s,11,Nov,Western Australia,Tiger Shark,Swimming,Leg/Foot,Fatal,Unprovoked,Male,,99,-31.9947,115.7505
1926,1920s,3,Mar,South Australia,White Shark,Swimming,Leg/Foot,Fatal,Unprovoked,Female,Late Afternoon,5,-35.0176,138.5122
1926,1920s,10,Oct,New South Wales,Bull Shark,Swimming,,Non-Fatal,Unprovoked,Male,Late Afternoon,5,-29.4576,153.1961
1926,1920s,11,Nov,Queensland,Tiger Shark,Snorkelling,Arm/Hand,Non-Fatal,Provoked,Male,,99,-10.5728,142.2481
1926,1920s,12,Dec,Queensland,Tiger Shark,Snorkelling,,Fatal,Provoked,Male,,99,-18.7167,146.5651
1927,1920s,1,Jan,Queensland,Tiger Shark,Snorkelling,Torso,Non-Fatal,Provoked,Male,,99,-10.5861,142.2208
1927,1920s,1,Jan,New South Wales,Tiger Shark,Swimming,Leg/Foot,Fatal,Unprovoked,Male,Morning,3,-34.0569,151.0867
1927,1920s,2,Feb,Queensland,Bull Shark,Swimming,,Uninjured,Unprovoked,Male,,99,-27.4649,153.0345
1927,1920s,3,Mar,New South Wales,White Shark,Swimming,Arm/Hand,Non-Fatal,Unprovoked,Male,Late Afternoon,5,-32.9468,151.7596
1927,1920s,4,Apr,Queensland,Tiger Shark,,Leg/Foot,Non-Fatal,Provoked,Male,,99,-10.5728,142.2481
1927,1920s,4,Apr,Queensland,Tiger Shark,Snorkelling,Leg/Foot,Non-Fatal,Provoked,Male,,99,-10.5728,142.2481
1927,1920s,5,May,Queensland,Tiger Shark,Swimming,Leg/Foot,Fatal,Unprovoked,Male,,99,-16.9987,145.8974
1927,1920s,7,Jul,Western Australia,Tiger Shark,Diving,,Uninjured,Provoked,Male,,99,-18.0138,122.2842
1928,1920s,1,Jan,Queensland,Tiger Shark,,Leg/Foot,Fatal,Provoked,Male,,99,-9.5248,141.5729
1928,1920s,2,Feb,Queensland,Tiger Shark,Snorkelling,,Fatal,Provoked,Male,,99,-14.3409,144.6463
1928,1920s,3,Mar,Queensland,Tiger Shark,Snorkelling,Torso,Non-Fatal,Provoked,Male,,99,-19.8001,149.0501
1928,1920s,4,Apr,Queensland,Bull Shark,Swimming,Leg/Foot,Non-Fatal,Unprovoked,Male,,99,-27.5221,152.9693
1928,1920s,4,Apr,New South Wales,White Shark,Swimming,Leg/Foot,Non-Fatal,Unprovoked,Male,Late Afternoon,5,-33.8907,151.2817
1928,1920s,4,Apr,New South Wales,White Shark,Swimming,Leg/Foot,Fatal,Unprovoked,Male,Evening,6,-32.9415,151.7686
1928,1920s,7,Jul,Queensland,Tiger Shark,Swimming,Torso,Non-Fatal,Unprovoked,Male,,99,-10.5728,142.2481
1928,1920s,12,Dec,Queensland,Tiger Shark,Snorkelling,Arm/Hand,Non-Fatal,Provoked,Male,,99,-10.5728,142.2481
1929,1920s,1,Jan,Queensland,Tiger Shark,Swimming,Torso,Fatal,Unprovoked,Male,Late Afternoon,5,-19.1486,146.8694
1929,1920s,1,Jan,South Australia,Wobbegong,Fishing,Leg/Foot,Non-Fatal,Provoked,Male,,99,-34.4243,137.9221
1929,1920s,1,Jan,New South Wales,White Shark,Swimming,Leg/Foot,Fatal,Unprovoked,Male,Evening,6,-33.8921,151.2762
1929,1920s,2,Feb,New South Wales,Wobbegong,Snorkelling,Leg/Foot,Non-Fatal,Provoked,Male,,99,-35.048,150.6796
1929,1920s,2,Feb,New South Wales,White Shark,Swimming,Leg/Foot,Fatal,Unprovoked,Male,Late Afternoon,5,-33.9509,151.2578
1929,1920s,2,Feb,New South Wales,White Shark,Swimming,Leg/Foot,Fatal,Unprovoked,Male,Late Afternoon,5,-33.8921,151.2762
1929,1920s,2,Feb,South Australia,White Shark,Unmotorised Boating,,Uninjured,Unprovoked,Female,,99,-34.9804,138.5131
1929,1920s,3,Mar,Queensland,,Snorkelling,,Non-Fatal,Provoked,Male,,99,-19.5167,148.8333
1929,1920s,3,Mar,South Australia,Wobbegong,Unmotorised Boating,Leg/Foot,Non-Fatal,Unprovoked,Male,,99,-34.4243,137.9221
1929,1920s,3,Mar,South Australia,Wobbegong,Unmotorised Boating,Leg/Foot,Non-Fatal,Unprovoked,Male,,99,-34.4243,137.9221
1929,1920s,3,Mar,Queensland,Tiger Shark,Swimming,,Fatal,Unprovoked,Male,,99,-9.4202,142.5345
1929,1920s,4,Apr,Queensland,Tiger Shark,Snorkelling,Arm/Hand,Non-Fatal,Provoked,Male,,99,-21.0088,149.8921
1929,1920s,4,Apr,Queensland,Bull Shark,Fishing,Leg/Foot,Non-Fatal,Provoked,Male,,99,-27.0329,153.1029
1929,1920s,4,Apr,Queensland,Tiger Shark,Swimming,Leg/Foot,Fatal,Unprovoked,Male,Early Afternoon,4,-10.1692,142.1686
1929,1920s,5,May,Queensland,Tiger Shark,Snorkelling,Leg/Foot,Non-Fatal,Provoked,Male,,99,-10.0486,143.0621
1929,1920s,9,Sep,Queensland,Tiger Shark,Spearfishing,Leg/Foot,Non-Fatal,Provoked,Male,,99,-10.5728,142.2481
1929,1920s,9,Sep,Queensland,Bull Shark,Swimming,Leg/Foot,Fatal,Unprovoked,Male,,99,-19.2607,146.8183
1929,1920s,10,Oct,Queensland,Tiger Shark,Swimming,Leg/Foot,Non-Fatal,Unprovoked,Male,,99,-10.1692,142.1686
1929,1920s,12,Dec,Queensland,Bull Shark,Swimming,Leg/Foot,Fatal,Unprovoked,Male,,99,-19.2607,146.8183
1929,1920s,12,Dec,New South Wales,Wobbegong,Swimming,Leg/Foot,Non-Fatal,Unprovoked,Female,,99,-33.7317,151.3024
1929,1920s,12,Dec,New South Wales,Bull Shark,Swimming,Leg/Foot,Fatal,Unprovoked,Male,,99,-33.8645,151.1811
1929,1920s,12,Dec,Queensland,Tiger Shark,Swimming,Torso,Non-Fatal,Unprovoked,Male,,99,-10.5728,142.2481
1929,1920s,12,Dec,Queensland,,Swimming,,Uninjured,Unprovoked,Male,,99,-28.1295,153.4888
1930,1930s,1,Jan,Queensland,Tiger Shark,Spearfishing,Arm/Hand,Non-Fatal,Provoked,Male,,99,-10.1945,142.3383
1930,1930s,2,Feb,Victoria,White Shark,Swimming,Other,Fatal,Unprovoked,Male,Late Afternoon,5,-37.9077,144.9801
1930,1930s,2,Feb,Queensland,Tiger Shark,Swimming,Torso,Non-Fatal,Unprovoked,Male,,99,-10.5728,142.2481
1930,1930s,6,Jun,Queensland,Tiger Shark,Swimming,,Fatal,Unprovoked,Male,,99,-9.9551,142.1941
1930,1930s,7,Jul,Queensland,Tiger Shark,Snorkelling,,Fatal,Provoked,Male,,99,-10.1692,142.1686
1930,1930s,8,Aug,Western Australia,Wobbegong,Fishing,Leg/Foot,Non-Fatal,Provoked,Male,,99,-28.7832,114.5481
1930,1930s,12,Dec,New South Wales,Bull Shark,Swimming,Torso,Non-Fatal,Unprovoked,Male,,99,-33.8549,151.0831
1931,1930s,1,Jan,New South Wales,Wobbegong,Fishing,Leg/Foot,Non-Fatal,Provoked,Male,,99,-33.8086,151.2489
1931,1930s,1,Jan,Queensland,Tiger Shark,Swimming,Torso,Non-Fatal,Unprovoked,Male,Late Afternoon,5,-23.1337,150.7523
1931,1930s,1,Jan,Queensland,Tiger Shark,Snorkelling,Leg/Foot,Non-Fatal,Provoked,Male,,99,-10.5728,142.2481
1931,1930s,1,Jan,Queensland,Tiger Shark,Snorkelling,,Non-Fatal,Provoked,Male,,99,-10.5728,142.2481
1931,1930s,3,Mar,Queensland,Bull Shark,Swimming,Leg/Foot,Fatal,Provoked,Male,,99,-19.2607,146.8183
1931,1930s,11,Nov,Queensland,Tiger Shark,Snorkelling,Leg/Foot,Non-Fatal,Provoked,Male,,99,-17.5244,146.3644
1932,1930s,1,Jan,Queensland,Bull Shark,Swimming,Leg/Foot,Non-Fatal,Unprovoked,Male,,99,-27.6015,152.7663
1932,1930s,2,Feb,Queensland,Bull Shark,Fishing,Leg/Foot,Non-Fatal,Provoked,Male,,99,-23.8604,151.2027
1932,1930s,2,Feb,New South Wales,Wobbegong,Fishing,Leg/Foot,Non-Fatal,Provoked,Male,,99,-34.3676,150.9282
1932,1930s,5,May,Queensland,Tiger Shark,Snorkelling,Arm/Hand,Non-Fatal,Provoked,Male,,99,-16.9167,145.7667
1932,1930s,5,May,Queensland,Tiger Shark,Swimming,,Fatal,Unprovoked,Male,,99,-9.6357,143.0939
1932,1930s,8,Aug,Queensland,Tiger Shark,Swimming,Leg/Foot,Non-Fatal,Unprovoked,Male,,99,-10.5728,142.2481
1932,1930s,10,Oct,New South Wales,White Shark,Swimming,Torso,Non-Fatal,Unprovoked,Male,Morning,3,-33.0147,151.7198
1932,1930s,12,Dec,Northern Territory,Tiger Shark,Swimming,Leg/Foot,Non-Fatal,Unprovoked,Male,,99,-11.93333333,132.6166667
1933,1930s,1,Jan,Queensland,Tiger Shark,Swimming,Torso,Fatal,Unprovoked,Male,,99,-19.2459,146.8116
1933,1930s,2,Feb,Western Australia,Bull Shark,Fishing,,Uninjured,Provoked,Male,,99,-31.9873,115.8277
1933,1930s,2,Feb,Queensland,Tiger Shark,Snorkelling,Arm/Hand,Non-Fatal,Provoked,Male,,99,-14.3358,144.6462
1933,1930s,3,Mar,Queensland,Tiger Shark,Snorkelling,Leg/Foot,Non-Fatal,Provoked,Male,,99,-20.9264,150.0329
1933,1930s,6,Jun,Northern Territory,,Fishing,,Uninjured,Provoked,Male,,99,-12.4281,130.8353
1933,1930s,6,Jun,Queensland,Bull Shark,Swimming,Leg/Foot,Non-Fatal,Unprovoked,Male,,99,-28.1309,153.4817
1933,1930s,7,Jul,Western Australia,Tiger Shark,Diving,,Uninjured,Provoked,Male,,99,-18.0138,122.2842
1933,1930s,9,Sep,Queensland,Tiger Shark,Snorkelling,Leg/Foot,Fatal,Provoked,Male,,99,-11.4653,143.1163
1933,1930s,10,Oct,Queensland,Tiger Shark,Snorkelling,Arm/Hand,Non-Fatal,Provoked,Male,,99,-14.9113,145.3811
1933,1930s,10,Oct,New South Wales,Wobbegong,Swimming,Leg/Foot,Non-Fatal,Provoked,Male,,99,-29.1121,153.4351
1934,1930s,1,Jan,New South Wales,Bull Shark,Swimming,Torso,Non-Fatal,Unprovoked,Male,,99,-33.9728,150.9964
1934,1930s,1,Jan,New South Wales,White Shark,Swimming,Leg/Foot,Non-Fatal,Unprovoked,Male,Late Afternoon,5,-33.7881,151.2891
1934,1930s,1,Jan,Queensland,Tiger Shark,Snorkelling,,Uninjured,Provoked,Male,,99,-20.0515,148.4508
1934,1930s,2,Feb,Queensland,Tiger Shark,Spearfishing,Leg/Foot,Non-Fatal,Provoked,Male,,99,-10.7021,142.6026
1934,1930s,3,Mar,New South Wales,White Shark,Swimming,Leg/Foot,Fatal,Unprovoked,Male,Late Afternoon,5,-33.7528,151.2983
1934,1930s,4,Apr,Queensland,Tiger Shark,Swimming,Leg/Foot,Non-Fatal,Unprovoked,Male,Morning,3,-28.1316,153.4904
1934,1930s,4,Apr,New South Wales,White Shark,Swimming,Leg/Foot,Fatal,Unprovoked,Male,Early Afternoon,4,-33.7915,151.2879
1934,1930s,8,Aug,Queensland,Tiger Shark,Swimming,Torso,Fatal,Unprovoked,Male,,99,-18.23333333,146.3166667
1934,1930s,10,Oct,Queensland,Tiger Shark,Snorkelling,Arm/Hand,Fatal,Provoked,Male,,99,-9.6964,143.0396
1934,1930s,10,Oct,Northern Territory,Tiger Shark,Swimming,Leg/Foot,Fatal,Unprovoked,Female,,99,-11.1227,132.1365
1934,1930s,12,Dec,New South Wales,Bull Shark,Swimming,Arm/Hand,Non-Fatal,Unprovoked,Female,Evening,6,-33.9168,150.9742
1934,1930s,12,Dec,New South Wales,Bull Shark,Swimming,Leg/Foot,Fatal,Unprovoked,Male,Late Afternoon,5,-33.9297,150.9791
1934,1930s,12,Dec,New South Wales,Bull Shark,Swimming,Torso,Fatal,Unprovoked,Male,Early Afternoon,4,-33.4929,151.3047
1934,1930s,12,Dec,New South Wales,Bull Shark,Swimming,Leg/Foot,Non-Fatal,Unprovoked,Female,Early Afternoon,4,-33.4929,151.3047
1935,1930s,1,Jan,Queensland,Tiger Shark,Swimming,,Fatal,Unprovoked,Male,,99,-10.45,142.39
1935,1930s,2,Feb,New South Wales,White Shark,Boarding,Leg/Foot,Non-Fatal,Unprovoked,Male,Late Afternoon,5,-34.3064,150.9359
1935,1930s,3,Mar,New South Wales,White Shark,Swimming,Torso,Fatal,Unprovoked,Male,Early Afternoon,4,-33.9516,151.2576
1935,1930s,3,Mar,Queensland,Whaler Shark,Snorkelling,Leg/Foot,Non-Fatal,Unprovoked,Male,,99,-19.7614,149.5747
1935,1930s,3,Mar,Queensland,Tiger Shark,Snorkelling,Leg/Foot,Non-Fatal,Provoked,Male,,99,-14.7005,145.3919
1935,1930s,3,Mar,New South Wales,White Shark,Swimming,Leg/Foot,Fatal,Unprovoked,Male,Late Afternoon,5,-33.7052,151.3074
1935,1930s,5,May,Queensland,Whaler Shark,Snorkelling,Arm/Hand,Non-Fatal,Provoked,Male,,99,-9.8015,142.9699
1935,1930s,8,Aug,Queensland,Tiger Shark,Snorkelling,Leg/Foot,Fatal,Provoked,Male,,99,-10.2511,143.8024
1935,1930s,11,Nov,Queensland,Tiger Shark,Snorkelling,Arm/Hand,Non-Fatal,Provoked,Male,,99,-17.5221,146.3727
1936,1930s,1,Jan,New South Wales,White Shark,Boarding,,Uninjured,Provoked,Male,,99,-33.8907,151.2817
1936,1930s,1,Jan,Western Australia,Tiger Shark,Snorkelling,Leg/Foot,Non-Fatal,Provoked,Male,,99,-20.6514,117.7461
1936,1930s,1,Jan,South Australia,White Shark,Swimming,Torso,Fatal,Unprovoked,Male,Evening,6,-34.9414,138.4987
1936,1930s,2,Feb,New South Wales,White Shark,Swimming,Other,Fatal,Unprovoked,Male,Late Afternoon,5,-33.7991,151.2908
1936,1930s,2,Feb,Queensland,Bull Shark,Unmotorised Boating,,Uninjured,Unprovoked,Male,,99,-27.4716,153.0314
1936,1930s,3,Mar,Queensland,Tiger Shark,Snorkelling,Arm/Hand,Non-Fatal,Provoked,Male,,99,-12.7346,143.5805
1936,1930s,3,Mar,Queensland,Whaler Shark,Swimming,Arm/Hand,Non-Fatal,Unprovoked,Male,,99,-12.2929,4034
1936,1930s,4,Apr,Queensland,Tiger Shark,Snorkelling,Leg/Foot,Non-Fatal,Provoked,Male,,99,-16.7061,146.0515
1936,1930s,5,May,Queensland,,Snorkelling,Leg/Foot,Non-Fatal,Provoked,Male,,99,-19.8058,149.6125
1936,1930s,6,Jun,Queensland,Tiger Shark,Snorkelling,Torso,Fatal,Provoked,Male,,99,-9.5675,143.6531
1936,1930s,7,Jul,Queensland,Tiger Shark,Snorkelling,Torso,Non-Fatal,Provoked,Male,,99,-19.8115,149.6435
1936,1930s,8,Aug,Queensland,Whaler Shark,Snorkelling,Leg/Foot,Non-Fatal,Provoked,Male,,99,-9.9551,142.1941
1936,1930s,11,Nov,Western Australia,Wobbegong,Swimming,Leg/Foot,Non-Fatal,Provoked,Male,,99,-31.989,115.536
1936,1930s,11,Nov,New South Wales,Wobbegong,Swimming,Leg/Foot,Non-Fatal,Unprovoked,Male,,99,-33.9611,151.1571
1936,1930s,12,Dec,New South Wales,Bull Shark,Swimming,Leg/Foot,Fatal,Unprovoked,Male,Morning,3,-32.9161,151.7596
1937,1930s,1,Jan,Queensland,Tiger Shark,Swimming,,Non-Fatal,Unprovoked,Male,,99,-10.5728,142.2481
1937,1930s,2,Feb,New South Wales,White Shark,Swimming,Leg/Foot,Fatal,Unprovoked,Male,,99,-32.9415,151.7686
1937,1930s,2,Feb,New South Wales,Wobbegong,Swimming,Leg/Foot,Non-Fatal,Unprovoked,Male,,99,-30.9242,153.0889
1937,1930s,5,May,Queensland,Bull Shark,Swimming,Leg/Foot,Fatal,Unprovoked,Male,,99,-19.2607,146.8183
1937,1930s,8,Aug,Queensland,Tiger Shark,Snorkelling,Head/Neck,Non-Fatal,Provoked,Male,,99,-9.9551,142.1941
1937,1930s,10,Oct,New South Wales,White Shark,Swimming,Torso,Non-Fatal,Unprovoked,Male,,99,-28.6417,153.6196
1937,1930s,10,Oct,Queensland,Tiger Shark,Swimming,Leg/Foot,Fatal,Unprovoked,Male,Late Afternoon,5,-28.1634,153.5287
1937,1930s,10,Oct,Queensland,Tiger Shark,Swimming,Torso,Fatal,Unprovoked,Male,Late Afternoon,5,-28.1634,153.5287
1937,1930s,11,Nov,Queensland,Bull Shark,Swimming,Leg/Foot,Non-Fatal,Unprovoked,Male,,99,-23.3184,150.4774
1937,1930s,11,Nov,Queensland,Tiger Shark,Snorkelling,Leg/Foot,Non-Fatal,Provoked,Male,,99,-18.1067,146.5045
1938,1930s,1,Jan,Queensland,Tiger Shark,Fishing,Leg/Foot,Non-Fatal,Provoked,Male,,99,-18.1464,146.2845
1938,1930s,1,Jan,New South Wales,Bull Shark,Swimming,Leg/Foot,Non-Fatal,Provoked,Male,,99,-33.8649,151.2535
1938,1930s,1,Jan,New South Wales,White Shark,Boarding,,Uninjured,Unprovoked,Male,,99,-34.0513,151.1565
1938,1930s,3,Mar,Northern Territory,Whaler Shark,Unmotorised Boating,Leg/Foot,Non-Fatal,Unprovoked,Male,,99,-12.0613,134.1949
1938,1930s,6,Jun,Queensland,,Diving,Other,Fatal,Provoked,Male,,99,-10.5728,142.2481
1938,1930s,7,Jul,Northern Territory,Whaler Shark,Diving,Other,Fatal,Provoked,Male,,99,-11.6602,129.5534
1938,1930s,10,Oct,Queensland,Tiger Shark,Fishing,Leg/Foot,Non-Fatal,Provoked,Male,,99,-27.4108,153.1959
1938,1930s,11,Nov,Queensland,Wobbegong,Swimming,Leg/Foot,Non-Fatal,Provoked,Male,,99,-27.3482,153.1124
1939,1930s,1,Jan,New South Wales,Bull Shark,Fishing,,Uninjured,Provoked,Male,,99,-29.4307,153.3573
1939,1930s,9,Sep,Queensland,Tiger Shark,Snorkelling,Leg/Foot,Non-Fatal,Provoked,Male,,99,-9.9551,142.1941
1939,1930s,10,Oct,Queensland,,Swimming,Leg/Foot,Non-Fatal,Unprovoked,Male,,99,-16.7277,145.6788
1939,1930s,10,Oct,Queensland,Tiger Shark,Snorkelling,Leg/Foot,Non-Fatal,Provoked,Male,,99,-12.6203,143.4624
1939,1930s,12,Dec,New South Wales,Bull Shark,Swimming,Leg/Foot,Non-Fatal,Unprovoked,Male,,99,-33.9051,150.9434
1939,1930s,12,Dec,Queensland,Bull Shark,Swimming,Leg/Foot,Fatal,Unprovoked,Male,Early Afternoon,4,-21.1373,149.1843
1940,1940s,1,Jan,Queensland,Tiger Shark,Snorkelling,Head/Neck,Non-Fatal,Provoked,Male,,99,-10.5526,142.2507
1940,1940s,1,Jan,Queensland,Bull Shark,Swimming,Torso,Non-Fatal,Unprovoked,Male,,99,-27.4963,153.0215
1940,1940s,1,Jan,Queensland,Tiger Shark,Swimming,Torso,Non-Fatal,Unprovoked,Male,,99,-27.9762,153.4299
1940,1940s,1,Jan,New South Wales,Tiger Shark,Swimming,Leg/Foot,Fatal,Unprovoked,Male,Morning,3,-33.9611,151.1571
1940,1940s,2,Feb,New South Wales,Bull Shark,Swimming,Arm/Hand,Fatal,Unprovoked,Male,Early Afternoon,4,-33.9611,151.1571
1940,1940s,3,Mar,New South Wales,Wobbegong,Snorkelling,Leg/Foot,Non-Fatal,Provoked,Male,,99,-34.7512,150.8328
1940,1940s,5,May,Queensland,Tiger Shark,Swimming,,Non-Fatal,Unprovoked,Male,,99,-21.3989,150.5333
1940,1940s,12,Dec,New South Wales,Tiger Shark,Swimming,Torso,Fatal,Unprovoked,Male,Morning,3,-32.8811,151.8432
1941,1940s,10,Oct,Queensland,Tiger Shark,Swimming,,Non-Fatal,Unprovoked,Male,,99,-10.5852,142.2242
1941,1940s,10,Oct,Queensland,Tiger Shark,Swimming,,Fatal,Unprovoked,Male,,99,-10.1692,142.1686
1941,1940s,11,Nov,Western Australia,,Swimming,Leg/Foot,Non-Fatal,Unprovoked,Male,,99,-26.46667,110.26667
1941,1940s,12,Dec,Western Australia,Bull Shark,Swimming,Leg/Foot,Non-Fatal,Unprovoked,Male,,99,-24.8851,113.6551
1942,1940s,1,Jan,New South Wales,Bull Shark,Swimming,Torso,Fatal,Unprovoked,Female,Late Afternoon,5,-33.7757,151.2099
1942,1940s,1,Jan,New South Wales,White Shark,Boarding,,Uninjured,Provoked,Male,,99,-33.8008,151.2942
1942,1940s,5,May,Queensland,Tiger Shark,Snorkelling,Arm/Hand,Non-Fatal,Provoked,Male,,99,-17.9598,146.7991
1942,1940s,8,Aug,Queensland,,Snorkelling,Leg/Foot,Non-Fatal,Provoked,Male,,99,-20.0848,148.8999
1942,1940s,9,Sep,Queensland,Tiger Shark,Swimming,Leg/Foot,Non-Fatal,Unprovoked,Male,Late Afternoon,5,-16.7828,145.6991
1942,1940s,12,Dec,New South Wales,Bull Shark,Swimming,Leg/Foot,Fatal,Unprovoked,Female,Morning,3,-33.7757,151.2099
1943,1940s,1,Jan,Northern Territory,Tiger Shark,Swimming,Torso,Non-Fatal,Unprovoked,Male,,99,-12.4509,130.8236
1944,1940s,1,Jan,New South Wales,White Shark,Boarding,Leg/Foot,Non-Fatal,Unprovoked,Male,,99,-32.1757,152.5108
1945,1940s,2,Feb,New South Wales,Wobbegong,Fishing,Arm/Hand,Non-Fatal,Provoked,Male,,99,-33.9642,151.2522
1945,1940s,6,Jun,Queensland,Tiger Shark,Swimming,,Fatal,Unprovoked,Male,Late Afternoon,5,-16.7844,145.6995
1946,1940s,1,Jan,Queensland,,Swimming,Leg/Foot,Non-Fatal,Unprovoked,Male,,99,-19.2575,146.8358
1946,1940s,1,Jan,New South Wales,Bull Shark,Swimming,Leg/Foot,Fatal,Unprovoked,Female,,99,-33.9874,151.0839
1946,1940s,2,Feb,Western Australia,White Shark,Swimming,Leg/Foot,Non-Fatal,Unprovoked,Male,Early Afternoon,4,-31.9347,115.7537
1946,1940s,4,Apr,Queensland,Tiger Shark,Swimming,Leg/Foot,Fatal,Unprovoked,Male,Early Morning,2,-16.7853,145.7002
1946,1940s,8,Aug,Queensland,Tiger Shark,Swimming,Torso,Fatal,Unprovoked,Male,Late Afternoon,5,-16.7234,145.6454
1946,1940s,10,Oct,New South Wales,Bull Shark,Swimming,Leg/Foot,Non-Fatal,Unprovoked,Male,Early Afternoon,4,-33.0547,151.6394
1946,1940s,11,Nov,Queensland,Tiger Shark,Snorkelling,Arm/Hand,Fatal,Provoked,Male,,99,-10.5822,142.8863
1946,1940s,12,Dec,South Australia,White Shark,Swimming,Arm/Hand,Non-Fatal,Unprovoked,Male,,99,-34.9806,138.5081
1947,1940s,7,Jul,Northern Territory,Tiger Shark,Diving,,Uninjured,Provoked,Male,,99,-12.4509,130.8236
1947,1940s,10,Oct,Queensland,Tiger Shark,Standing in Water,Leg/Foot,Non-Fatal,Unprovoked,Male,,99,-16.6677,139.17099
